order_id,customer_id,order_date,city,courier_partner,promised_date,delivery_date,order_status
O1499,C154,2025-12-20 00:00:00,Pune,FastEx,2025-12-23 00:00:00,2025-12-23 00:00:00,Delivered
O1500,C347,2025-11-03 00:00:00,Nagpur,FastEx,2025-11-06 00:00:00,2025-11-07 00:00:00,Delivered
O1501,C293,2025-11-10 00:00:00,Pune,FastEx,2025-11-14 00:00:00,2025-11-14 00:00:00,Delivered
O1502,C68,2025-12-12 00:00:00,Indore,ShipNow,2025-12-14 00:00:00,2025-12-17 00:00:00,Delivered
O1503,C50,2025-10-13 00:00:00,Nagpur,QuickShip,2025-10-17 00:00:00,2025-10-19 00:00:00,Delivered
O1504,C152,2025-12-09 00:00:00,Mumbai,QuickShip,2025-12-13 00:00:00,2025-12-17 00:00:00,RTO
O1505,C19,2025-10-06 00:00:00,Mumbai,FastEx,2025-10-08 00:00:00,2025-10-10 00:00:00,Delivered
O1506,C100,2025-12-23 00:00:00,Nagpur,ShipNow,2025-12-26 00:00:00,2025-12-28 00:00:00,Delivered
O1507,C60,2025-11-21 00:00:00,Indore,ShipNow,2025-11-24 00:00:00,2025-11-26 00:00:00,Delivered
O1508,C167,2025-10-03 00:00:00,Indore,FastEx,2025-10-05 00:00:00,2025-10-06 00:00:00,Delivered
O1509,C202,2025-12-20 00:00:00,Mumbai,FastEx,2025-12-22 00:00:00,2025-12-22 00:00:00,Cancelled
O1510,C345,2025-12-02 00:00:00,Nagpur,FastEx,2025-12-05 00:00:00,2025-12-06 00:00:00,Delivered
O1511,C146,2025-11-18 00:00:00,Indore,FastEx,2025-11-20 00:00:00,2025-11-23 00:00:00,Delivered
O1512,C164,2025-12-15 00:00:00,Mumbai,QuickShip,2025-12-17 00:00:00,2025-12-21 00:00:00,RTO
O1513,C242,2025-11-16 00:00:00,Pune,ShipNow,2025-11-18 00:00:00,2025-11-19 00:00:00,Cancelled
O1514,C69,2025-11-24 00:00:00,Nagpur,QuickShip,2025-11-27 00:00:00,2025-12-01 00:00:00,RTO
O1515,C175,2025-12-03 00:00:00,Pune,ShipNow,2025-12-07 00:00:00,2025-12-08 00:00:00,Cancelled
O1516,C49,2025-12-04 00:00:00,Pune,QuickShip,2025-12-08 00:00:00,2025-12-11 00:00:00,Delivered
O1517,C108,2025-12-20 00:00:00,Indore,QuickShip,2025-12-22 00:00:00,2025-12-24 00:00:00,Delivered
O1518,C226,2025-12-06 00:00:00,Indore,QuickShip,2025-12-09 00:00:00,2025-12-12 00:00:00,Delivered
O1519,C161,2025-12-29 00:00:00,Indore,FastEx,2025-12-31 00:00:00,2026-01-01 00:00:00,Delivered
O1520,C119,2025-10-15 00:00:00,Nagpur,FastEx,2025-10-18 00:00:00,2025-10-19 00:00:00,Delivered
O1521,C149,2025-11-01 00:00:00,Pune,QuickShip,2025-11-03 00:00:00,2025-11-06 00:00:00,Delivered
O1522,C150,2025-12-07 00:00:00,Nagpur,FastEx,2025-12-10 00:00:00,2025-12-13 00:00:00,Delivered
O1523,C293,2025-10-18 00:00:00,Indore,FastEx,2025-10-21 00:00:00,2025-10-23 00:00:00,Delivered
O1524,C143,2025-12-22 00:00:00,Pune,QuickShip,2025-12-26 00:00:00,2025-12-30 00:00:00,RTO
O1525,C160,2025-11-12 00:00:00,Nagpur,ShipNow,2025-11-14 00:00:00,2025-11-16 00:00:00,Delivered
O1526,C11,2025-11-04 00:00:00,Nagpur,QuickShip,2025-11-08 00:00:00,2025-11-12 00:00:00,RTO
O1527,C138,2025-12-17 00:00:00,Mumbai,ShipNow,2025-12-21 00:00:00,2025-12-23 00:00:00,Delivered
O1528,C78,2025-11-27 00:00:00,Nagpur,QuickShip,2025-11-30 00:00:00,2025-12-04 00:00:00,RTO
O1529,C77,2025-11-02 00:00:00,Indore,ShipNow,2025-11-04 00:00:00,2025-11-07 00:00:00,Delivered
O1530,C254,2025-10-14 00:00:00,Nagpur,QuickShip,2025-10-17 00:00:00,2025-10-20 00:00:00,Delivered
O1531,C258,2025-11-03 00:00:00,Pune,ShipNow,2025-11-06 00:00:00,2025-11-07 00:00:00,Delivered
O1532,C320,2025-11-30 00:00:00,Nagpur,QuickShip,2025-12-03 00:00:00,2025-12-08 00:00:00,RTO
O1533,C291,2025-10-04 00:00:00,Mumbai,QuickShip,2025-10-06 00:00:00,2025-10-08 00:00:00,Delivered
O1534,C263,2025-12-27 00:00:00,Pune,QuickShip,2025-12-29 00:00:00,2025-12-31 00:00:00,Cancelled
O1535,C85,2025-11-28 00:00:00,Pune,QuickShip,2025-12-01 00:00:00,2025-12-02 00:00:00,Delivered
O1536,C146,2025-10-29 00:00:00,Mumbai,FastEx,2025-10-31 00:00:00,2025-10-31 00:00:00,Delivered
O1537,C323,2025-12-22 00:00:00,Indore,FastEx,2025-12-25 00:00:00,2025-12-25 00:00:00,Delivered
O1538,C42,2025-10-06 00:00:00,Pune,FastEx,2025-10-08 00:00:00,2025-10-08 00:00:00,Delivered
O1539,C374,2025-11-18 00:00:00,Indore,ShipNow,2025-11-20 00:00:00,2025-11-21 00:00:00,Delivered
O1540,C125,2025-11-09 00:00:00,Pune,FastEx,2025-11-13 00:00:00,2025-11-13 00:00:00,Delivered
O1541,C167,2025-12-22 00:00:00,Pune,FastEx,2025-12-25 00:00:00,2025-12-27 00:00:00,Delivered
O1542,C241,2025-12-04 00:00:00,Indore,QuickShip,2025-12-08 00:00:00,2025-12-09 00:00:00,Delivered
O1543,C280,2025-12-08 00:00:00,Pune,FastEx,2025-12-12 00:00:00,2025-12-13 00:00:00,Delivered
O1544,C188,2025-10-27 00:00:00,Indore,QuickShip,2025-10-30 00:00:00,2025-10-31 00:00:00,Delivered
O1545,C302,2025-12-19 00:00:00,Mumbai,FastEx,2025-12-22 00:00:00,2025-12-24 00:00:00,Delivered
O1546,C19,2025-10-06 00:00:00,Indore,ShipNow,2025-10-08 00:00:00,2025-10-10 00:00:00,Delivered
O1547,C68,2025-10-13 00:00:00,Mumbai,ShipNow,2025-10-16 00:00:00,2025-10-17 00:00:00,Delivered
O1548,C218,2025-12-03 00:00:00,Pune,ShipNow,2025-12-07 00:00:00,2025-12-08 00:00:00,Delivered
O1549,C102,2025-12-01 00:00:00,Indore,QuickShip,2025-12-05 00:00:00,2025-12-08 00:00:00,Delivered
O1550,C42,2025-10-19 00:00:00,Pune,ShipNow,2025-10-22 00:00:00,2025-10-23 00:00:00,Cancelled
O1551,C288,2025-12-15 00:00:00,Indore,FastEx,2025-12-19 00:00:00,2025-12-19 00:00:00,Delivered
O1552,C167,2025-12-19 00:00:00,Mumbai,FastEx,2025-12-21 00:00:00,2025-12-21 00:00:00,Cancelled
O1553,C109,2025-11-12 00:00:00,Mumbai,FastEx,2025-11-16 00:00:00,2025-11-18 00:00:00,Delivered
O1554,C36,2025-12-13 00:00:00,Indore,QuickShip,2025-12-15 00:00:00,2025-12-18 00:00:00,Delivered
O1555,C232,2025-12-28 00:00:00,Mumbai,QuickShip,2026-01-01 00:00:00,2026-01-03 00:00:00,Delivered
O1556,C229,2025-10-20 00:00:00,Pune,QuickShip,2025-10-22 00:00:00,2025-10-24 00:00:00,Cancelled
O1557,C353,2025-12-07 00:00:00,Pune,FastEx,2025-12-09 00:00:00,2025-12-10 00:00:00,Delivered
O1558,C164,2025-11-13 00:00:00,Nagpur,QuickShip,2025-11-16 00:00:00,2025-11-20 00:00:00,RTO
O1559,C387,2025-10-23 00:00:00,Mumbai,QuickShip,2025-10-25 00:00:00,2025-10-29 00:00:00,RTO
O1560,C73,2025-10-02 00:00:00,Pune,QuickShip,2025-10-05 00:00:00,2025-10-08 00:00:00,Delivered
O1561,C136,2025-10-22 00:00:00,Indore,QuickShip,2025-10-26 00:00:00,2025-10-31 00:00:00,RTO
O1562,C353,2025-11-26 00:00:00,Mumbai,FastEx,2025-11-30 00:00:00,2025-12-02 00:00:00,Delivered
O1563,C379,2025-12-11 00:00:00,Pune,ShipNow,2025-12-15 00:00:00,2025-12-15 00:00:00,Delivered
O1564,C70,2025-10-07 00:00:00,Mumbai,QuickShip,2025-10-09 00:00:00,2025-10-12 00:00:00,Delivered
O1565,C196,2025-12-17 00:00:00,Indore,FastEx,2025-12-21 00:00:00,2025-12-22 00:00:00,Delivered
O1566,C269,2025-11-25 00:00:00,Pune,FastEx,2025-11-29 00:00:00,2025-11-30 00:00:00,Delivered
O1567,C49,2025-12-06 00:00:00,Nagpur,QuickShip,2025-12-09 00:00:00,2025-12-14 00:00:00,RTO
O1568,C316,2025-10-16 00:00:00,Nagpur,ShipNow,2025-10-19 00:00:00,2025-10-21 00:00:00,Delivered
O1569,C130,2025-12-22 00:00:00,Mumbai,QuickShip,2025-12-26 00:00:00,2025-12-28 00:00:00,Delivered
O1570,C5,2025-11-20 00:00:00,Indore,FastEx,2025-11-24 00:00:00,2025-11-27 00:00:00,Delivered
O1571,C27,2025-12-21 00:00:00,Pune,ShipNow,2025-12-23 00:00:00,2025-12-25 00:00:00,Delivered
O1572,C160,2025-12-19 00:00:00,Indore,QuickShip,2025-12-21 00:00:00,2025-12-25 00:00:00,RTO
O1573,C149,2025-12-11 00:00:00,Pune,QuickShip,2025-12-15 00:00:00,2025-12-18 00:00:00,Cancelled
O1574,C264,2025-10-12 00:00:00,Mumbai,QuickShip,2025-10-15 00:00:00,2025-10-18 00:00:00,Delivered
O1575,C230,2025-11-22 00:00:00,Pune,FastEx,2025-11-26 00:00:00,2025-11-28 00:00:00,Delivered
O1576,C200,2025-12-14 00:00:00,Indore,QuickShip,2025-12-16 00:00:00,2025-12-19 00:00:00,Delivered
O1577,C50,2025-10-05 00:00:00,Indore,FastEx,2025-10-08 00:00:00,2025-10-09 00:00:00,Delivered
O1578,C67,2025-10-27 00:00:00,Mumbai,ShipNow,2025-10-30 00:00:00,2025-11-01 00:00:00,Delivered
O1579,C300,2025-10-12 00:00:00,Indore,QuickShip,2025-10-14 00:00:00,2025-10-18 00:00:00,RTO
O1580,C381,2025-10-17 00:00:00,Pune,QuickShip,2025-10-21 00:00:00,2025-10-24 00:00:00,Delivered
O1581,C58,2025-10-06 00:00:00,Mumbai,QuickShip,2025-10-10 00:00:00,2025-10-14 00:00:00,RTO
O1582,C259,2025-10-05 00:00:00,Pune,ShipNow,2025-10-09 00:00:00,2025-10-11 00:00:00,Delivered
O1583,C342,2025-11-26 00:00:00,Indore,ShipNow,2025-11-28 00:00:00,2025-11-30 00:00:00,Delivered
O1584,C326,2025-10-28 00:00:00,Mumbai,QuickShip,2025-10-31 00:00:00,2025-11-04 00:00:00,RTO
O1585,C130,2025-12-17 00:00:00,Pune,QuickShip,2025-12-19 00:00:00,2025-12-21 00:00:00,Delivered
O1586,C215,2025-12-08 00:00:00,Indore,QuickShip,2025-12-12 00:00:00,2025-12-15 00:00:00,Delivered
O1587,C172,2025-11-28 00:00:00,Indore,QuickShip,2025-11-30 00:00:00,2025-12-02 00:00:00,Delivered
O1588,C258,2025-11-02 00:00:00,Nagpur,FastEx,2025-11-05 00:00:00,2025-11-08 00:00:00,Delivered
O1589,C102,2025-12-01 00:00:00,Indore,QuickShip,2025-12-03 00:00:00,2025-12-04 00:00:00,Delivered
O1590,C209,2025-11-19 00:00:00,Pune,FastEx,2025-11-23 00:00:00,2025-11-25 00:00:00,Delivered
O1591,C291,2025-10-19 00:00:00,Mumbai,ShipNow,2025-10-22 00:00:00,2025-10-22 00:00:00,Delivered
O1592,C354,2025-12-25 00:00:00,Nagpur,FastEx,2025-12-27 00:00:00,2025-12-28 00:00:00,Delivered
O1593,C286,2025-12-08 00:00:00,Indore,ShipNow,2025-12-10 00:00:00,2025-12-13 00:00:00,Delivered
O1594,C116,2025-12-05 00:00:00,Indore,QuickShip,2025-12-08 00:00:00,2025-12-11 00:00:00,Cancelled
O1595,C264,2025-11-16 00:00:00,Indore,QuickShip,2025-11-19 00:00:00,2025-11-22 00:00:00,Delivered
O1596,C150,2025-11-08 00:00:00,Pune,QuickShip,2025-11-12 00:00:00,2025-11-14 00:00:00,Delivered
O1597,C300,2025-12-07 00:00:00,Nagpur,FastEx,2025-12-10 00:00:00,2025-12-12 00:00:00,Delivered
O1598,C36,2025-11-02 00:00:00,Pune,FastEx,2025-11-06 00:00:00,2025-11-07 00:00:00,Delivered
O1599,C333,2025-10-13 00:00:00,Nagpur,FastEx,2025-10-15 00:00:00,2025-10-17 00:00:00,Delivered
O1600,C287,2025-12-23 00:00:00,Mumbai,QuickShip,2025-12-27 00:00:00,2025-12-29 00:00:00,Delivered
O1601,C303,2025-11-23 00:00:00,Pune,QuickShip,2025-11-25 00:00:00,2025-11-28 00:00:00,Delivered
O1602,C311,2025-10-07 00:00:00,Pune,ShipNow,2025-10-10 00:00:00,2025-10-12 00:00:00,Delivered
O1603,C208,2025-12-18 00:00:00,Mumbai,FastEx,2025-12-20 00:00:00,2025-12-20 00:00:00,Delivered
O1604,C106,2025-12-26 00:00:00,Nagpur,FastEx,2025-12-29 00:00:00,2026-01-01 00:00:00,Delivered
O1605,C158,2025-10-14 00:00:00,Indore,QuickShip,2025-10-16 00:00:00,2025-10-19 00:00:00,Delivered
O1606,C121,2025-12-26 00:00:00,Mumbai,ShipNow,2025-12-28 00:00:00,2025-12-28 00:00:00,Delivered
O1607,C55,2025-10-19 00:00:00,Indore,QuickShip,2025-10-21 00:00:00,2025-10-25 00:00:00,RTO
O1608,C400,2025-11-23 00:00:00,Indore,QuickShip,2025-11-25 00:00:00,2025-11-27 00:00:00,Delivered
O1609,C12,2025-10-20 00:00:00,Mumbai,QuickShip,2025-10-24 00:00:00,2025-10-26 00:00:00,Delivered
O1610,C145,2025-10-29 00:00:00,Nagpur,FastEx,2025-10-31 00:00:00,2025-11-03 00:00:00,Delivered
O1611,C400,2025-10-24 00:00:00,Indore,ShipNow,2025-10-28 00:00:00,2025-10-29 00:00:00,Cancelled
O1612,C396,2025-12-21 00:00:00,Mumbai,QuickShip,2025-12-24 00:00:00,2025-12-26 00:00:00,Delivered
O1613,C136,2025-12-02 00:00:00,Pune,FastEx,2025-12-05 00:00:00,2025-12-05 00:00:00,Cancelled
O1614,C3,2025-12-13 00:00:00,Pune,QuickShip,2025-12-17 00:00:00,2025-12-19 00:00:00,Delivered
O1615,C144,2025-11-26 00:00:00,Pune,FastEx,2025-11-29 00:00:00,2025-12-01 00:00:00,Delivered
O1616,C30,2025-10-08 00:00:00,Mumbai,ShipNow,2025-10-11 00:00:00,2025-10-13 00:00:00,Delivered
O1617,C237,2025-12-29 00:00:00,Pune,FastEx,2025-12-31 00:00:00,2026-01-02 00:00:00,Delivered
O1618,C279,2025-12-01 00:00:00,Indore,QuickShip,2025-12-03 00:00:00,2025-12-05 00:00:00,Delivered
O1619,C348,2025-10-29 00:00:00,Pune,FastEx,2025-10-31 00:00:00,2025-10-31 00:00:00,Delivered
O1620,C115,2025-12-13 00:00:00,Pune,QuickShip,2025-12-17 00:00:00,2025-12-20 00:00:00,Delivered
O1621,C104,2025-10-17 00:00:00,Indore,ShipNow,2025-10-21 00:00:00,2025-10-22 00:00:00,Delivered
O1622,C118,2025-12-05 00:00:00,Pune,QuickShip,2025-12-08 00:00:00,2025-12-10 00:00:00,Delivered
O1623,C5,2025-10-06 00:00:00,Indore,QuickShip,2025-10-08 00:00:00,2025-10-11 00:00:00,Delivered
O1624,C360,2025-11-27 00:00:00,Pune,ShipNow,2025-12-01 00:00:00,2025-12-01 00:00:00,Delivered
O1625,C248,2025-12-08 00:00:00,Indore,FastEx,2025-12-12 00:00:00,2025-12-14 00:00:00,Delivered
O1626,C364,2025-10-28 00:00:00,Pune,FastEx,2025-10-30 00:00:00,2025-10-30 00:00:00,Delivered
O1627,C321,2025-12-01 00:00:00,Indore,FastEx,2025-12-05 00:00:00,2025-12-06 00:00:00,Cancelled
O1628,C121,2025-11-10 00:00:00,Mumbai,ShipNow,2025-11-12 00:00:00,2025-11-14 00:00:00,Delivered
O1629,C286,2025-12-08 00:00:00,Indore,FastEx,2025-12-11 00:00:00,2025-12-14 00:00:00,Delivered
O1630,C149,2025-12-21 00:00:00,Pune,QuickShip,2025-12-24 00:00:00,2025-12-27 00:00:00,Delivered
O1631,C84,2025-12-29 00:00:00,Pune,QuickShip,2026-01-01 00:00:00,2026-01-03 00:00:00,Delivered
O1632,C231,2025-12-23 00:00:00,Nagpur,FastEx,2025-12-25 00:00:00,2025-12-27 00:00:00,Delivered
O1633,C288,2025-11-10 00:00:00,Indore,FastEx,2025-11-14 00:00:00,2025-11-14 00:00:00,Delivered
O1634,C161,2025-11-18 00:00:00,Mumbai,FastEx,2025-11-21 00:00:00,2025-11-22 00:00:00,Delivered
O1635,C272,2025-11-18 00:00:00,Indore,QuickShip,2025-11-21 00:00:00,2025-11-23 00:00:00,Delivered
O1636,C38,2025-12-15 00:00:00,Indore,FastEx,2025-12-18 00:00:00,2025-12-19 00:00:00,Cancelled
O1637,C226,2025-12-10 00:00:00,Mumbai,FastEx,2025-12-14 00:00:00,2025-12-14 00:00:00,Delivered
O1638,C142,2025-10-03 00:00:00,Indore,ShipNow,2025-10-07 00:00:00,2025-10-10 00:00:00,Delivered
O1639,C292,2025-10-10 00:00:00,Mumbai,ShipNow,2025-10-12 00:00:00,2025-10-13 00:00:00,Delivered
O1640,C151,2025-12-28 00:00:00,Mumbai,FastEx,2025-12-31 00:00:00,2026-01-02 00:00:00,Delivered
O1641,C114,2025-11-04 00:00:00,Indore,FastEx,2025-11-08 00:00:00,2025-11-10 00:00:00,Delivered
O1642,C237,2025-12-19 00:00:00,Indore,FastEx,2025-12-21 00:00:00,2025-12-22 00:00:00,Delivered
O1643,C66,2025-10-02 00:00:00,Pune,QuickShip,2025-10-05 00:00:00,2025-10-07 00:00:00,Delivered
O1644,C361,2025-10-24 00:00:00,Pune,ShipNow,2025-10-28 00:00:00,2025-10-28 00:00:00,Delivered
O1645,C341,2025-12-13 00:00:00,Nagpur,FastEx,2025-12-17 00:00:00,2025-12-18 00:00:00,Delivered
O1646,C258,2025-11-07 00:00:00,Nagpur,FastEx,2025-11-09 00:00:00,2025-11-10 00:00:00,Delivered
O1647,C249,2025-10-22 00:00:00,Indore,ShipNow,2025-10-25 00:00:00,2025-10-25 00:00:00,Delivered
O1648,C331,2025-10-26 00:00:00,Mumbai,QuickShip,2025-10-29 00:00:00,2025-10-31 00:00:00,Delivered
O1649,C323,2025-11-12 00:00:00,Nagpur,FastEx,2025-11-16 00:00:00,2025-11-18 00:00:00,Delivered
O1650,C180,2025-11-24 00:00:00,Indore,QuickShip,2025-11-27 00:00:00,2025-11-28 00:00:00,Delivered
O1651,C190,2025-11-08 00:00:00,Nagpur,FastEx,2025-11-10 00:00:00,2025-11-12 00:00:00,Delivered
O1652,C154,2025-10-29 00:00:00,Mumbai,FastEx,2025-11-02 00:00:00,2025-11-04 00:00:00,Delivered
O1653,C196,2025-10-20 00:00:00,Indore,ShipNow,2025-10-24 00:00:00,2025-10-25 00:00:00,Delivered
O1654,C311,2025-11-10 00:00:00,Mumbai,ShipNow,2025-11-12 00:00:00,2025-11-12 00:00:00,Delivered
O1655,C262,2025-11-23 00:00:00,Indore,QuickShip,2025-11-27 00:00:00,2025-11-29 00:00:00,Delivered
O1656,C143,2025-10-20 00:00:00,Nagpur,ShipNow,2025-10-23 00:00:00,2025-10-25 00:00:00,Delivered
O1657,C342,2025-10-19 00:00:00,Pune,QuickShip,2025-10-22 00:00:00,2025-10-24 00:00:00,Cancelled
O1658,C316,2025-12-23 00:00:00,Nagpur,ShipNow,2025-12-27 00:00:00,2025-12-29 00:00:00,Delivered
O1659,C101,2025-12-05 00:00:00,Nagpur,QuickShip,2025-12-07 00:00:00,2025-12-11 00:00:00,RTO
O1660,C244,2025-10-30 00:00:00,Pune,ShipNow,2025-11-01 00:00:00,2025-11-01 00:00:00,Delivered
O1661,C12,2025-11-22 00:00:00,Pune,ShipNow,2025-11-25 00:00:00,2025-11-27 00:00:00,Delivered
O1662,C239,2025-11-03 00:00:00,Indore,FastEx,2025-11-05 00:00:00,2025-11-06 00:00:00,Delivered
O1663,C49,2025-10-22 00:00:00,Indore,ShipNow,2025-10-26 00:00:00,2025-10-28 00:00:00,Cancelled
O1664,C42,2025-12-06 00:00:00,Mumbai,ShipNow,2025-12-10 00:00:00,2025-12-10 00:00:00,Delivered
O1665,C166,2025-10-06 00:00:00,Mumbai,ShipNow,2025-10-09 00:00:00,2025-10-11 00:00:00,Cancelled
O1666,C82,2025-12-18 00:00:00,Nagpur,FastEx,2025-12-21 00:00:00,2025-12-21 00:00:00,Delivered
O1667,C291,2025-10-27 00:00:00,Pune,ShipNow,2025-10-30 00:00:00,2025-10-30 00:00:00,Delivered
O1668,C158,2025-10-10 00:00:00,Mumbai,ShipNow,2025-10-12 00:00:00,2025-10-14 00:00:00,Delivered
O1669,C216,2025-12-12 00:00:00,Nagpur,FastEx,2025-12-16 00:00:00,2025-12-18 00:00:00,Delivered
O1670,C158,2025-11-17 00:00:00,Pune,ShipNow,2025-11-21 00:00:00,2025-11-23 00:00:00,Delivered
O1671,C134,2025-12-09 00:00:00,Indore,FastEx,2025-12-13 00:00:00,2025-12-15 00:00:00,Delivered
O1672,C67,2025-11-28 00:00:00,Nagpur,FastEx,2025-12-01 00:00:00,2025-12-03 00:00:00,Delivered
O1673,C336,2025-11-28 00:00:00,Indore,QuickShip,2025-12-02 00:00:00,2025-12-06 00:00:00,RTO
O1674,C7,2025-10-02 00:00:00,Mumbai,QuickShip,2025-10-04 00:00:00,2025-10-07 00:00:00,Cancelled
O1675,C14,2025-10-29 00:00:00,Mumbai,QuickShip,2025-10-31 00:00:00,2025-11-01 00:00:00,Delivered
O1676,C73,2025-12-07 00:00:00,Pune,FastEx,2025-12-11 00:00:00,2025-12-13 00:00:00,Delivered
O1677,C399,2025-12-04 00:00:00,Nagpur,ShipNow,2025-12-07 00:00:00,2025-12-07 00:00:00,Delivered
O1678,C163,2025-12-22 00:00:00,Indore,FastEx,2025-12-26 00:00:00,2025-12-29 00:00:00,Delivered
O1679,C66,2025-10-26 00:00:00,Pune,FastEx,2025-10-28 00:00:00,2025-10-28 00:00:00,Delivered
O1680,C347,2025-12-28 00:00:00,Mumbai,FastEx,2025-12-30 00:00:00,2026-01-01 00:00:00,Delivered
O1681,C130,2025-10-10 00:00:00,Mumbai,QuickShip,2025-10-12 00:00:00,2025-10-13 00:00:00,Delivered
O1682,C206,2025-11-22 00:00:00,Nagpur,ShipNow,2025-11-26 00:00:00,2025-11-29 00:00:00,Delivered
O1683,C276,2025-12-18 00:00:00,Indore,QuickShip,2025-12-20 00:00:00,2025-12-24 00:00:00,RTO
O1684,C256,2025-11-28 00:00:00,Nagpur,ShipNow,2025-12-01 00:00:00,2025-12-03 00:00:00,Delivered
O1685,C266,2025-10-22 00:00:00,Indore,FastEx,2025-10-26 00:00:00,2025-10-26 00:00:00,Delivered
O1686,C25,2025-11-20 00:00:00,Indore,QuickShip,2025-11-24 00:00:00,2025-11-27 00:00:00,Delivered
O1687,C281,2025-11-17 00:00:00,Nagpur,QuickShip,2025-11-19 00:00:00,2025-11-21 00:00:00,Delivered
O1688,C253,2025-10-21 00:00:00,Pune,QuickShip,2025-10-23 00:00:00,2025-10-26 00:00:00,Delivered
O1689,C310,2025-10-22 00:00:00,Nagpur,FastEx,2025-10-25 00:00:00,2025-10-27 00:00:00,Delivered
O1690,C289,2025-10-30 00:00:00,Nagpur,QuickShip,2025-11-03 00:00:00,2025-11-07 00:00:00,RTO
O1691,C164,2025-10-25 00:00:00,Mumbai,QuickShip,2025-10-27 00:00:00,2025-10-30 00:00:00,Delivered
O1692,C95,2025-10-28 00:00:00,Mumbai,ShipNow,2025-10-31 00:00:00,2025-11-02 00:00:00,Cancelled
O1693,C270,2025-12-04 00:00:00,Nagpur,QuickShip,2025-12-06 00:00:00,2025-12-09 00:00:00,Delivered
O1694,C321,2025-11-14 00:00:00,Nagpur,FastEx,2025-11-18 00:00:00,2025-11-21 00:00:00,Delivered
O1695,C110,2025-12-07 00:00:00,Mumbai,QuickShip,2025-12-09 00:00:00,2025-12-11 00:00:00,Delivered
O1696,C336,2025-10-07 00:00:00,Indore,FastEx,2025-10-11 00:00:00,2025-10-13 00:00:00,Delivered
O1697,C310,2025-11-18 00:00:00,Nagpur,ShipNow,2025-11-20 00:00:00,2025-11-22 00:00:00,Delivered
O1698,C238,2025-10-09 00:00:00,Pune,QuickShip,2025-10-13 00:00:00,2025-10-16 00:00:00,Delivered
O1699,C381,2025-11-05 00:00:00,Pune,FastEx,2025-11-08 00:00:00,2025-11-09 00:00:00,Delivered
O1700,C387,2025-12-22 00:00:00,Pune,ShipNow,2025-12-26 00:00:00,2025-12-26 00:00:00,Cancelled
O1701,C390,2025-10-01 00:00:00,Nagpur,QuickShip,2025-10-04 00:00:00,2025-10-06 00:00:00,Delivered
O1702,C25,2025-10-10 00:00:00,Indore,FastEx,2025-10-14 00:00:00,2025-10-16 00:00:00,Delivered
O1703,C141,2025-11-05 00:00:00,Indore,QuickShip,2025-11-08 00:00:00,2025-11-10 00:00:00,Delivered
O1704,C117,2025-12-12 00:00:00,Mumbai,FastEx,2025-12-14 00:00:00,2025-12-15 00:00:00,Delivered
O1705,C392,2025-11-15 00:00:00,Nagpur,ShipNow,2025-11-19 00:00:00,2025-11-22 00:00:00,Delivered
O1706,C25,2025-11-01 00:00:00,Indore,ShipNow,2025-11-03 00:00:00,2025-11-05 00:00:00,Delivered
O1707,C79,2025-11-01 00:00:00,Nagpur,ShipNow,2025-11-04 00:00:00,2025-11-05 00:00:00,Delivered
O1708,C68,2025-10-06 00:00:00,Mumbai,QuickShip,2025-10-10 00:00:00,2025-10-12 00:00:00,Delivered
O1709,C173,2025-11-17 00:00:00,Mumbai,QuickShip,2025-11-21 00:00:00,2025-11-22 00:00:00,Delivered
O1710,C12,2025-11-07 00:00:00,Mumbai,ShipNow,2025-11-09 00:00:00,2025-11-09 00:00:00,Delivered
O1711,C288,2025-10-17 00:00:00,Pune,FastEx,2025-10-21 00:00:00,2025-10-21 00:00:00,Delivered
O1712,C128,2025-12-13 00:00:00,Nagpur,QuickShip,2025-12-17 00:00:00,2025-12-21 00:00:00,RTO
O1713,C96,2025-10-27 00:00:00,Mumbai,QuickShip,2025-10-29 00:00:00,2025-10-31 00:00:00,Delivered
O1714,C92,2025-11-23 00:00:00,Nagpur,FastEx,2025-11-27 00:00:00,2025-11-28 00:00:00,Delivered
O1715,C141,2025-11-19 00:00:00,Pune,QuickShip,2025-11-21 00:00:00,2025-11-24 00:00:00,Delivered
O1716,C31,2025-11-04 00:00:00,Pune,ShipNow,2025-11-06 00:00:00,2025-11-06 00:00:00,Delivered
O1717,C334,2025-12-24 00:00:00,Mumbai,ShipNow,2025-12-26 00:00:00,2025-12-28 00:00:00,Delivered
O1718,C20,2025-10-25 00:00:00,Mumbai,FastEx,2025-10-27 00:00:00,2025-10-29 00:00:00,Delivered
O1719,C146,2025-10-28 00:00:00,Indore,FastEx,2025-10-30 00:00:00,2025-11-01 00:00:00,Delivered
O1720,C316,2025-10-15 00:00:00,Nagpur,FastEx,2025-10-18 00:00:00,2025-10-20 00:00:00,Delivered
O1721,C390,2025-10-04 00:00:00,Mumbai,ShipNow,2025-10-07 00:00:00,2025-10-08 00:00:00,Delivered
O1722,C160,2025-12-12 00:00:00,Indore,FastEx,2025-12-14 00:00:00,2025-12-16 00:00:00,Delivered
O1723,C349,2025-10-27 00:00:00,Nagpur,QuickShip,2025-10-30 00:00:00,2025-11-01 00:00:00,Cancelled
O1724,C43,2025-10-26 00:00:00,Mumbai,FastEx,2025-10-29 00:00:00,2025-10-29 00:00:00,Delivered
